0 1 0	0.765	0.99	0.9	0.405	0	0.63	0.63	0	0.45	0.72	0.9	10.125	24.75	0	2.43	0.9196	6.5784	2.0928	0.787	0	0.1323	0.0735	0	0	2.1484	402.6033	17.1119	852.9488	0	4.3777	12.33	618.66	13.32	4.95	0	3.51	1.89	0	0.45	207.27	11749.41	207.54	9647.55	0	33.12	0.248	19.424	0.288	0.0947	0	0.1013	0.064	0	0.016	6.0787	51.1787	2.964	47.9693	0	0.5813	1374.1179	67.082	818.8406	67.082	0	4467.684	6110.7283	0	0	94.8683	67.082	60	60	0	60	1.0508	1.1564	1.1033	1.0405	0	1.064	1.064	0	1.0699	1.1327	1.1276	1.2124	1.1633	0	1.0993	3.875	44.0602	4.68	2.9333	0	2.9231	2.4	0	1.2	23.9063	27.3665	11.5258	27.9771	0	5.5897	0.0444	1.0444	0.0311	0.0267	0	0.0222	0.0133	0	0.0044	0.68	1.7644	0.0444	0.1333	0	0.0311	0.000548	0.027496	0.000592	0.00022	0	0.000156	0.000084	0	0.00002	0.009212	0.522196	0.009224	0.42878	0	0.001472	25.189	1.1347	0.0662	0.5425	2004	1402	1404.59	4.1	3	2	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	4	4	3	2	1	1	3	0	0	0	0	1	
0 0 1	0.675	2.07	0.81	0.585	0	2.16	0	0	0	0.63	1.35	0	0	0	0.36	0.135	52.0021	1.2711	0.045	0	0	0	0	0	0.607	1559.1407	0	222.8346	0	0	1.35	319.68	26.73	1.17	0	2.16	0	0	0	98.64	17398.17	0	4651.74	0	0.36	0.0373	6.4093	0.728	0.0373	0	0.0347	0	0	0	3.6107	21.7853	0	15.8973	0	0.0093	12871.8181	60	300	180	0	0	0	0	0	94.8683	60	0	128.9286	0	0	1.0587	1.1899	1.1195	1.0708	0	1.0567	0	0	0	1.1289	1.102	0	1.0975	0	1.0545	1.75	20.0917	7.8	1.75	0	1.3	0	0	0	20.2537	10.1977	0	13.5055	0	1.25	0.0089	0.0756	0.0933	0.0089	0	0.0044	0	0	0	0.5289	0.3867	0	0.1778	0	0.0044	0.00006	0.014208	0.001188	0.000052	0	0.000096	0	0	0	0.004384	0.773252	0	0.206744	0	0.000016	10.103	1.1138	0.0595	0.3591	2004	1370	1371.45	.6	2	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0	1	
0 1 0	2.25	0	0	0	0	0.675	0	0.675	0	0.54	22416.3	0	9.99	0	0	1.8	0	0	0	0	0.1622	0	0.0746	0	0.9219	0.0002	0	0	0	0	4.5	0	0	0	0	2.7	0	2.61	0	63.9	22416.3	0	9.99	0	0	0.0587	0	0	0	0	0.0827	0	0.0773	0	2.0133	2.1467	0	0.064	0	0	8648.3293	0	0	0	0	1024.3088	0	457.169	0	123.6932	0	0	0	0	0	1.0638	0	0	0	0	1.0853	0	1.071	0	1.1283	1.0616	0	1.0226	0	0	1.4667	0	0	0	0	2.8182	0	2.6364	0	14	1.8058	0	1.0909	0	0	0.0089	0	0	0	0	0.0178	0	0.0178	0	0.2889	0.0044	0	0.0044	0	0	0.0002	0	0	0	0	0.00012	0	0.000116	0	0.00284	0.99628	0	0.000444	0	0	1.833	1.1065	0.0532	0.0074	2003	1827	1817.83	.4	3	3	2	2	2	1	1	1	1	2	2	3	5	1	1	2	2	4	5	5	5	4	2	2	1	3	0	0	0	0	1	
1 0 0	0	2.34	0	0	0	0.81	0	0	0	0.63	0.495	0	8.91	0	1.89	3.4769	132.0443	0	0	0	3.9972	0	0	0	1.0798	4615.8826	0	8.9532	0	5.1824	27.81	737.73	0	0	0	199.62	0	0	0	257.49	21201.3	0	55.44	0	20.61	0.2853	20.3453	0	0	0	4.6547	0	0	0	8.9747	33.6667	0	0.6973	0	0.4347	1720.0394	60	0	0	0	94.8683	0	0	0	108.1665	60	0	90	0	375.8989	1.0422	1.2337	0	0	0	1.1214	0	0	0	1.1383	1.0948	0	1.093	0	1.1585	3.0556	42.1264	0	0	0	18.4	0	0	0	31.6916	13.9547	0	5.34	0	5.2903	0.0356	0.0889	0	0	0	0.3644	0	0	0	1.1822	0.0444	0	0.0267	0	0.0222	0.001236	0.032788	0	0	0	0.008872	0	0	0	0.011444	0.94228	0	0.002464	0	0.000916	13.9485	1.1383	0.0655	0.1108	2004	1366	1373.48	3.3	3	3	4	2	2	1	1	1	2	2	2	3	6	1	1	2	2	4	3	5	4	2	2	1	1	2	0	0	0	0	0	
0 0 1	0.72	1.17	0	0	0	0.54	0	0	0	0.81	0.81	19.26	0.18	1.44	2.025	0.27	10.5234	0	0	0	0.1122	0	0	0	220.6997	620.0166	0	17.0403	0	8.9029	1.44	167.31	0	0	0	1.71	0	0	0	7793.73	14346.09	19.26	110.7	1.44	58.32	0.0373	5.4827	0	0	0	0.056	0	0	0	89.3213	90.1053	0.3067	1.0507	0.0293	0.9413	11789.9618	84.8528	0	0	0	2213.504	0	0	0	60	60	0	300	0	780	1.0464	1.1872	0	0	0	1.0699	0	0	0	1.1383	1.1383	1.225	1.0157	1.0665	1.1536	1.75	23.7931	0	0	0	2.4444	0	0	0	57.3209	43.1327	3.8333	5.9437	1.375	7.2549	0.0089	0.1822	0	0	0	0.0133	0	0	0	3.0356	1.6578	0.0044	0.0489	0.0044	0.0444	0.000064	0.007436	0	0	0	0.000076	0	0	0	0.346388	0.637604	0.000856	0.00492	0.000064	0.002592	36.1245	1.1383	0.0685	0.4734	2005	1309	1310.05	.7	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	4	4	2	2	1	3	0	0	0	0	0	
1 0 0	0.54	1.62	0.495	0	0	1.89	0.45	0	0	0.72	0.81	12.465	1.35	0	0	0	21.1902	0.135	0	0	0	0	0	0	0.5978	39.3189	4.5893	3526.2352	0	0	1.08	618.03	0.99	0	0	1.89	0.45	0	0	7.02	3527.19	84.42	18255.6	0	3.33	0.04	18.9427	0.0333	0	0	0.04	0.016	0	0	0.2613	45.2307	1.6933	58.8053	0	0.0413	3849.4805	60	14330.0803	0	0	0	0	0	0	120	67.082	2340	60	0	0	1.0944	1.1839	1.0745	0	0	1.1001	1.0699	0	0	1.1661	1.123	1.2326	1.0831	0	1.0856	2.1429	43.0301	1.8571	0	0	1.5	1.2	0	0	5.4444	43.2045	10.2419	25.3729	0	1.4615	0.0089	0.2889	0.0089	0	0	0.0044	0.0044	0	0	0.0311	2.8089	0.0267	0.1111	0	0.0044	0.000048	0.027468	0.000044	0	0	0.000084	0.00002	0	0	0.000312	0.156764	0.003752	0.81136	0	0.000148	24.457	1.1289	0.0692	0.3164	2002	1483	1480.9	5.9	4	3	5	3	2	1	1	1	2	3	3	3	7	1	1	2	3	5	5	4	4	3	2	2	1	3	0	0	0	0	0	
0 0 1	0.675	1.08	0	0	0	0	0.54	0	0	0.63	0.72	60.255	20.79	0	0	0.1855	5.5611	0	0	0	0	0.153	0	0	0.18	55.675	199.0686	3839.0264	0	0	2.7	614.88	0	0	0	0	1.8	0	0	1.26	2807.1	3993.84	15078.42	0	0	0.1013	19.7493	0	0	0	0	0.0693	0	0	0.0453	20.9053	11.6507	29.8493	0	0	653.2046	60	0	0	0	0	3457.6871	0	0	7659.8172	108.1665	412.7126	60	0	0	1.1365	1.1473	0	0	0	0	1.1141	0	0	1.11	1.1169	1.0818	1.0549	0	0	3.4545	44.753	0	0	0	0	2.8889	0	0	2.125	22.2147	10.8033	14.5983	0	0	0.0178	1.1511	0	0	0	0	0.0133	0	0	0.0089	1.6133	0.1422	0.0578	0	0	0.00012	0.027328	0	0	0	0	0.00008	0	0	0.000056	0.12476	0.177504	0.670152	0	0	16.4445	1.1283	0.0633	0.5031	2003	1033	1030.28	2.4	3	3	3	2	1	1	1	1	1	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0	0	
0 1 0	0.63	2.025	0.675	0	0	0.81	0	0	0	0.54	1.17	0	21.105	0	0	1.3661	72.7253	0.1949	0	0	0.9011	0	0	0	0.2506	4155.9223	0	40.4773	0	0	11.16	589.59	2.79	0	0	16.83	0	0	0	26.73	21577.68	0	275.22	0	0	0.252	18.8067	0.1173	0	0	0.4893	0	0	0	1.024	22.14	0	2.128	0	0	721.2489	67.082	6572.4551	0	0	60	0	0	0	182.4829	60	0	1560.2884	0	0	1.0287	1.2083	1.1478	0	0	1.0831	0	0	0	1.1283	1.1383	0	1.1802	0	0	4.1304	43.7469	3.6667	0	0	6.6786	0	0	0	11.0857	9.4408	0	7.2613	0	0	0.04	0.16	0.0178	0	0	0.0667	0	0	0	0.2	0.0489	0	0.0267	0	0	0.000496	0.026204	0.000124	0	0	0.000748	0	0	0	0.001188	0.959008	0	0.012232	0	0	9.4295	1.1383	0.0844	0.0795	2005	1432	1435.58	3.3	3	3	4	2	2	1	1	1	2	2	3	3	6	1	1	2	2	4	3	5	4	2	1	1	1	2	0	0	0	0	1	
1 0 0	0	1.44	0.99	0	0	0	0	0	0	0	4.59	27.36	56.475	0	1.08	3.4214	3.045	0.9916	0	0	0	0	0	0	0	3930.3319	16.1795	421.128	0	1.5465	11.7	156.96	82.26	0	0	0	0	0	0	0	17456.4	381.96	4389.39	0	21.33	0.12	5.28	2.7093	0	0	0	0	0	0	0	16.2827	2.112	14.2667	0	0.4587	1680.2678	189.7367	241.8677	0	0	0	0	0	0	0	60	453.9824	63.541	0	240	1.0442	1.1774	1.1473	0	0	0	0	0	0	0	1.1423	1.0752	1.1149	0	1.0752	2.3043	23.6786	16.6885	0	0	0	0	0	0	0	7.8434	6.145	12.4593	0	5.7742	0.0222	0.28	0.2533	0	0	0	0	0	0	0	0.0756	0.0578	0.1244	0	0.0578	0.00052	0.006976	0.003656	0	0	0	0	0	0	0	0.77584	0.016976	0.195084	0	0.000948	8.7305	1.1381	0.0708	0.3597	2003	1219	1213.79	.4	3	3	4	3	2	1	1	1	2	2	3	3	7	1	1	2	4	6	5	5	4	3	2	2	1	3	0	0	0	0	0	
1 0 0	0	3.06	0	0	0	0.54	0	0	0	0.72	0.72	0	23.22	0	5.22	0	15.1928	0	0	0	3.097	0	0	0	84.0982	985.9988	0	70.2318	0	4.49	0	84.15	0	0	0	22.41	0	0	0	5370.93	16737.93	0	265.32	0	19.26	0	2.748	0	0	0	0.44	0	0	0	94.4693	96.0813	0	0.9253	0	0.2427	0	210	0	0	0	1483.0509	0	0	0	60	60	0	1303.8788	0	300	0	1.2287	0	0	0	1.0915	0	0	0	1.1407	1.1214	0	1.0743	0	1.1218	0	16.7903	0	0	0	5.1563	0	0	0	72.8466	42.657	0	3.2844	0	3.0333	0	0.04	0	0	0	0.0444	0	0	0	4.3378	1.2222	0	0.0222	0	0.0133	0	0.00374	0	0	0	0.000996	0	0	0	0.238708	0.743908	0	0.011792	0	0.000856	37.545	1.1383	0.068	0.3895	2003	1365	1358.82	.9	2	2	2	2	1	1	1	1	1	2	2	2	4	1	1	1	2	3	5	5	5	5	3	2	1	3	0	0	0	0	1	
1 0 0	0.81	1.35	0.675	4.41	0.45	0.54	0.81	1.35	0	1.125	0.9	18.9	27.135	1.035	1.08	2.3715	17.3716	7.9286	0	0	0.6264	0.4812	0	0	0.9503	1147.8856	15.2275	269.026	9.0614	2.7319	18	655.92	34.38	4.41	0.45	15.12	36.9	1.35	0	11.16	16408.89	215.91	4691.97	330.3	75.24	0.3653	17.1307	0.7173	0.1093	0.016	0.4053	1.0773	0.0373	0	0.2853	35.2773	3.2507	21.8267	5.8267	2.072	241.8677	60	792.5907	0	0	1548.7091	272.4572	0	0	175.0507	60	2099.1427	90	92.4342	94.8683	1.09	1.1769	1.1022	1.201	1.0699	1.0583	1.1065	1.1245	0	1.112	1.1183	1.2468	1.1318	1.1183	1.139	4.7241	37.7193	6.725	2.9286	1.2	5.8846	9.8537	1.75	0	4.6522	16.3759	12.4796	18.3457	17.9754	13.5	0.0489	0.5467	0.0444	0.0044	0.0044	0.0844	0.1778	0.0044	0	0.0356	0.6089	0.04	0.2222	0.32	0.1556	0.0008	0.029152	0.001528	0.000196	0.00002	0.000672	0.00164	0.00006	0	0.000496	0.729284	0.009596	0.208532	0.01468	0.003344	17.5745	1.1245	0.0712	0.4235	2003	1036	1039.82	1.4	3	3	4	2	2	1	1	1	2	2	2	3	6	1	1	3	4	6	6	5	4	3	2	2	1	3	0	0	0	0	0	
1 0 0	1.08	1.08	0.72	0	0	0.99	0.63	0	0	0.45	0.72	16.83	15.57	0	0	0	8.3649	0	0	0	5.1276	1.4913	0	0	0.1729	422.8558	26.838	1068.3733	0	0	1.08	454.14	0.72	0	0	74.52	26.19	0	0	5.49	9311.31	187.92	12438.63	0	0	0.0293	13.336	0.0187	0	0	1.1067	0.704	0	0	0.2027	23.1267	1.52	26.244	0	0	0	67.082	0	0	0	408.0441	244.2016	0	0	2167.487	67.082	1680.2678	84.8528	0	0	1.0996	1.1526	1.048	0	0	1.0699	1.1055	0	0	1.0699	1.1141	1.1426	1.1124	0	0	1.5714	35.1958	1.1667	0	0	7.1552	7.5429	0	0	4.75	14.0171	6.6304	13.9987	0	0	0.0044	0.7422	0.0044	0	0	0.1378	0.0889	0	0	0.0444	0.68	0.0311	0.1289	0	0	0.000048	0.020184	0.000032	0	0	0.003312	0.001164	0	0	0.000244	0.413836	0.008352	0.552828	0	0	13.429	1.1223	0.0643	0.5226	2003	1021	1016.86	.7	3	3	3	2	1	1	1	1	2	2	2	3	6	1	1	3	3	6	5	5	5	4	2	2	1	3	0	0	0	0	0	
0 1 0	0.54	0.99	0.72	0.81	0	3.06	0	0	0	0.72	0.99	0	41.58	0.45	0	0	48.6164	7.5969	0.4167	0	0.81	0	0	0	0.7743	317.2433	0	382.1624	0	0	0.54	874.89	88.2	4.68	0	6.12	0	0	0	46.98	12512.16	0	8965.53	0.9	0	0.016	21.276	1.8867	0.1227	0	0.0853	0	0	0	1.6267	41.5987	0	37.7	0.0427	0	0	67.082	150	218.4033	0	3936.2927	0	0	0	189.7367	60	0	94.8683	3247.2142	0	1.0472	1.1355	1.1046	1.0639	0	1.0657	0	0	0	1.1347	1.11	0	1.1482	1.1364	0	1.2	40.5152	11.2381	3.0667	0	1.8824	0	0	0	13.2826	21.6971	0	22.9525	2.2857	0	0.0044	0.4489	0.1778	0.0222	0	0.0089	0	0	0	0.2178	1.0356	0	0.2533	0.0089	0	0.000024	0.038884	0.00392	0.000208	0	0.000272	0	0	0	0.002088	0.556096	0	0.398468	0.00004	0	20.5665	1.1214	0.0628	0.5304	2004	1203	1210.27	1.5	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0	0	
0 0 1	0.9	7.29	0.81	0	0	0	0	0	0	0.63	11042.235	33.84	14.67	0.63	0.72	0	22.1683	0.8423	0	0	0	0	0	0	0.551	57.195	0	14.2702	0.1423	4.2856	0.9	122.4	6.75	0	0	0	0	0	0	153	22084.47	33.84	57.24	2.52	38.88	0.0187	2.6387	0.2173	0	0	0	0	0	0	5.5	9.5667	0.176	0.4773	0.0933	0.9387	0	150	422.4914	0	0	0	0	0	0	134.1641	67.082	0	7306.7708	338.2727	75.9674	1.0223	1.2366	1.1174	0	0	0	0	0	0	1.1214	1.1253	1.0835	1.1464	1.0938	1.1557	1	13.4459	4.5556	0	0	0	0	0	0	24.9036	4.6014	1.6923	3.8431	3.1818	8.381	0.0044	0.04	0.0267	0	0	0	0	0	0	0.84	0.0089	0.0044	0.0133	0.0178	0.0711	0.00004	0.00544	0.0003	0	0	0	0	0	0	0.0068	0.981532	0.001504	0.002544	0.000112	0.001728	4.68	1.1214	0.0527	0.0365	2003	1462	1453.83	.6	3	3	4	3	2	1	1	1	2	2	3	3	7	1	1	2	3	5	5	4	3	3	2	1	1	3	0	0	0	0	1	
0 0 1	0.63	1.08	0.45	0	0	0.9	0	0	0	0.72	0.9	0	18.09	1.71	2.25	0	173.6365	0	0	0	0.9777	0	0	0	5.4471	2487.9835	0	30.9391	0	1.9177	0.63	1130.22	0.45	0	0	9.36	0	0	0	478.62	20279.25	0	531.72	1.71	68.04	0.0213	31.9973	0.0213	0	0	0.248	0	0	0	14.428	49.1787	0	4.888	0.048	1.668	0	67.082	0	0	0	230.7775	0	0	0	67.082	60	0	60	0	123.6932	1.0945	1.1897	1.1383	0	0	1.1077	0	0	0	1.1415	1.0831	0	1.1747	1.1488	1.1723	1.3333	53.5911	1.6	0	0	4.4286	0	0	0	37.1781	20.3621	0	12.0325	2	11.4	0.0044	0.1467	0.0044	0	0	0.0356	0	0	0	1.4089	0.1289	0	0.0844	0.0044	0.0933	0.000028	0.050232	0.00002	0	0	0.000416	0	0	0	0.021272	0.9013	0	0.023632	0.000076	0.003024	20.2185	1.1415	0.0662	0.1841	2002	1538	1543.84	.6	3	3	4	2	2	1	1	1	2	2	3	3	6	1	1	2	2	4	4	5	4	2	2	1	1	3	0	0	0	0	1	
0 1 0	0.54	0.9	0.9	1.62	0.81	0.63	0.63	0.45	0	0.675	0.72	17.64	40.77	0.99	12.06	0.265	27.8729	8.0497	2.4756	1.5306	0.872	0.4739	0	0	0.502	507.4789	20.3469	380.0905	3.625	3.9432	6.21	819.36	105.93	35.37	9.54	9.81	17.91	0.45	0	7.11	13008.69	511.83	7853.4	59.94	54.45	0.168	18.8213	1.7813	0.9613	0.2427	0.22	0.576	0.016	0	0.228	34.292	6.5693	21.164	1.436	1.2813	660.6815	60	90	67.082	97.082	1080	391.1521	0	0	247.082	67.082	84.8528	155.7775	94.8683	1680.2678	1.0473	1.1407	1.1253	1.1739	1.1018	1.0516	1.1141	1.0699	0	1.1141	1.1102	1.2127	1.0974	1.1327	1.2232	3.7059	37.1047	9.6812	9.025	4.3333	4	7.4483	1.2	0	4.8333	17.452	16.3775	14.3333	10.3654	9.64	0.04	0.7067	0.1289	0.0578	0.0267	0.04	0.0844	0.0044	0	0.0356	0.9022	0.1022	0.2133	0.1022	0.0222	0.000276	0.036416	0.004708	0.001572	0.000424	0.000436	0.000796	0.00002	0	0.000316	0.578164	0.022748	0.34904	0.002664	0.00242	17.4545	1.1214	0.0693	0.542	2005	1082	1076.65	1	3	3	4	2	2	1	1	1	2	2	2	3	6	1	1	3	3	6	6	5	4	4	3	2	1	3	0	0	0	0	1	
0 1 0	1.215	1.395	0.675	0	0	0.585	0.72	0	0	0.45	0.81	12.06	25.2	1.395	1.17	1.307	3.9138	0.225	0	0	0.3677	0.4617	0	0	0.1273	1130.976	1.6923	516.3543	12.5833	3.1125	10.62	421.02	1.35	0	0	2.97	20.79	0	0	5.94	14961.42	36.54	6705.81	306.09	27.45	0.1813	13.9933	0.048	0	0	0.0747	0.6133	0	0	0.208	28.24	0.6373	24.992	4.74	0.5467	157.082	67.082	364.9658	0	0	811.4658	563.6488	0	0	2457.987	67.082	67.082	60	84.8528	845.3402	1.0707	1.1733	1.114	0	0	1.0508	1.1026	0	0	1.0699	1.11	1.2182	1.1274	1.1233	1.1327	3.2727	38.4745	2.25	0	0	2.3333	7.4194	0	0	4.5882	13.6569	5.8293	17.9139	15.2308	6	0.0267	0.6489	0.0089	0	0	0.0178	0.1067	0	0	0.0489	0.4667	0.0133	0.1911	0.2311	0.0489	0.000472	0.018712	0.00006	0	0	0.000132	0.000924	0	0	0.000264	0.664952	0.001624	0.298036	0.013604	0.00122	14.9265	1.1289	0.0697	0.4685	2005	914	928.93	1.2	3	3	4	2	2	1	1	1	2	2	3	3	6	1	1	3	4	6	6	5	5	3	2	2	1	3	0	0	0	0	0	
0 0 1	0	1.17	0	0	0	0.45	0	0	0	0.72	0.9	25.92	9.09	0	0	0	6.5371	0	0	0	0.2319	0	0	0	0	43.7904	41.8035	3249.4903	0	0	0	743.04	0	0	0	2.43	0	0	0	0.72	3430.53	1454.94	16868.34	0	0	0	22.3573	0	0	0	0.068	0	0	0	0.0267	34.9173	13.9653	38.3827	0	0	0	60	0	0	0	1866.0386	0	0	0	0	67.082	114.0833	60	0	0	0	1.1515	0	0	0	1.0265	0	0	0	1.1283	1.1347	1.1691	1.0955	0	0	0	46.2967	0	0	0	2.3636	0	0	0	1.6667	33.8235	20.702	17.5266	0	0	0	1.1289	0	0	0	0.0222	0	0	0	0.0044	1.9156	0.1689	0.0533	0	0	0	0.033024	0	0	0	0.000108	0	0	0	0.000032	0.152468	0.064664	0.749704	0	0	21.572	1.1383	0.0667	0.4094	2004	1095	1094.75	.9	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	4	4	2	1	1	3	0	0	0	0	1	
1 0 0	1.08	2.07	2.97	0.45	0	0	0	0	0	0.72	0.99	0	58.14	0	0	0	12.4061	17.0871	0.0779	0	0	0	0	0	1.6281	2632.4622	0	148.1652	0	0	1.08	170.55	95.67	1.98	0	0	0	0	0	274.77	20081.79	0	1874.16	0	0	0.0213	4.3493	2.516	0.0693	0	0	0	0	0	9	17.8747	0	7.0653	0	0	0	67.082	106.066	2633.308	0	0	0	0	0	84.8528	67.082	0	120	0	0	1.031	1.2361	1.2155	1.0676	0	0	0	0	0	1.1386	1.1383	0	1.0985	0	0	1.1429	18.5795	14.3182	2.6	0	0	0	0	0	30.4414	8.0762	0	9.3806	0	0	0.0044	0.1022	0.0444	0.0178	0	0	0	0	0	1.0133	0.12	0	0.0756	0	0	0.000048	0.00758	0.004252	0.000088	0	0	0	0	0	0.012212	0.892524	0	0.083296	0	0	8.668	1.1407	0.0654	0.1962	2005	1191	1187.71	.6	3	3	3	2	2	1	1	1	1	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0	1	
0 0 1	0	1.35	0	0	0	0.63	0	1.035	0	0.63	0.63	0	15.84	1.53	1.17	0	12.8816	0	0	0	2.772	0	0.405	0	1.2322	8684.595	0	6.0165	0	0	0	530.82	0	0	0	111.96	0	2.07	0	28.8	21715.2	0	108.45	1.53	1.17	0	15.7573	0	0	0	2.3547	0	0.0667	0	0.8707	19.308	0	0.7107	0.0347	0.0227	0	60	0	0	0	123.6932	0	7203.1243	0	463.3867	60	0	778.8453	0	0	0	1.1653	0	0	0	1.0901	0	1.1443	0	1.1065	1.0945	0	1.0464	1.0945	1.0473	0	38.539	0	0	0	12.662	0	2.5	0	9.1111	8.3296	0	3.9286	1.4444	1.125	0	0.3956	0	0	0	0.3333	0	0.0089	0	0.1156	0.0222	0	0.0311	0.0044	0.0044	0	0.023592	0	0	0	0.004976	0	0.000092	0	0.00128	0.96512	0	0.00482	0.000068	0.000052	8.336	1.1089	0.0822	0.0679	2002	1933	1925.97	6	3	3	4	3	2	2	1	1	2	2	3	3	7	1	1	2	3	5	4	5	5	3	2	1	1	3	0	0	0	0	1	
0 0 1	2.16	1.98	0	0	0	10.35	0	0.63	0	0.54	0.585	30.96	94.05	0.675	0.81	1.5991	13.73	0	0	0	7.5329	0	0	0	0.1264	1938.8505	24.7773	228.8099	0.7115	9.3135	8.55	477.9	0	0	0	30.6	0	0.63	0	8.64	19001.61	204.57	2681.91	3.6	81.99	0.1627	15.5267	0	0	0	0.7947	0	0.0267	0	0.3547	25.9827	2.7253	10.3027	0.1147	1.5213	1484.7474	60	0	0	0	90	0	0	0	108.1665	67.082	60	424.2641	3537.0117	117.4264	1.0917	1.194	0	0	0	1.2878	0	1.1455	0	1.1383	1.1383	1.2169	1.1604	1.1138	1.1468	3.05	40.0685	0	0	0	8.2703	0	1.6667	0	6.65	11.5071	10.7396	11.5202	3.3846	9.3607	0.0178	0.3022	0	0	0	0.0133	0	0.0044	0	0.0667	0.4178	0.0267	0.0667	0.0178	0.08	0.00038	0.02124	0	0	0	0.00136	0	0.000028	0	0.000384	0.844516	0.009092	0.119196	0.00016	0.003644	11.7835	1.1468	0.0792	0.272	2003	1522	1515.8	1.2	3	2	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	5	4	3	2	1	1	3	0	0	0	0	0	
0 1 0	0.63	2.43	0	0	0	0	0	0	0	0	0.765	0	34.155	0.495	0.81	0.153	30.5816	0	0	0	0	0	0	0	0	3362.3742	0	47.2723	0.483	0.0424	2.07	560.34	0	0	0	0	0	0	0	0	21035.52	0	894.96	4.77	2.34	0.0507	18.1987	0	0	0	0	0	0	0	0	24.8187	0	7.692	0.152	0.0693	5481.7972	60	0	0	0	0	0	0	0	0	67.082	0	308.8689	268.3282	4500	1.0287	1.2143	0	0	0	0	0	0	0	0	1.1315	0	1.168	1.0765	1.1046	1.9	43.3228	0	0	0	0	0	0	0	0	10.5926	0	14.64	3.8	2.3636	0.0133	0.2667	0	0	0	0	0	0	0	0	0.1689	0	0.08	0.0267	0.0133	0.000092	0.024904	0	0	0	0	0	0	0	0	0.934912	0	0.039776	0.000212	0.000104	10.559	1.1663	0.0803	0.1237	2002	1608	1607.85	2.4	3	3	4	3	2	1	1	1	2	2	3	3	7	1	1	2	3	5	5	5	3	3	2	1	1	3	0	0	0	0	0	
0 1 0	8.28	3.33	0.72	0	0	0.72	0	0	0	0.72	0.72	0	0	0	14.85	15.7083	68.392	0.1849	0	0	3.8898	0	0	0	65.4285	1400.7676	0	0	0	7.073	45.72	457.38	2.25	0	0	64.17	0	0	0	2908.8	18985.95	0	0	0	35.73	0.2613	15.6733	0.0827	0	0	1.4333	0	0	0	54.1547	66.7893	0	0	0	0.5227	424.2641	60	2948.1011	0	0	94.8683	0	0	0	67.082	60	0	0	0	349.8571	1.0476	1.2585	1.1415	0	0	1.1065	0	0	0	1.1369	1.1415	0	0	0	1.1964	2.1304	41.1678	3.1	0	0	10	0	0	0	56.925	28.1251	0	0	0	4.95	0.0133	0.0844	0.0133	0	0	0.1378	0	0	0	2.2844	0.7778	0	0	0	0.0133	0.002032	0.020328	0.0001	0	0	0.002852	0	0	0	0.12928	0.84382	0	0	0	0.001588	27.047	1.1383	0.068	0.2708	2001	1427	1422.62	3.3	3	3	3	2	2	1	1	1	2	2	3	3	6	1	1	2	2	4	3	5	4	2	2	1	1	2	0	0	0	0	0	
0 1 0	1.35	1.8	0.54	0	0	0	0.63	0	0	0.63	0.63	8.82	7.425	1.89	1.71	1.0362	38.3747	1.3214	0	0	0	0.2277	0	0	0.4849	1679.32	8.37	205.2207	0.5739	0.897	8.19	622.98	10.08	0	0	0	3.6	0	0	36.81	20335.05	17.64	1446.21	4.59	14.85	0.1333	18.9373	0.476	0	0	0	0.12	0	0	1.2493	28.4507	0.2147	11.5547	0.16	0.4293	4365.6958	67.082	192.0937	0	0	0	90	0	0	216.3331	60	60	60	90	210	1.0402	1.2058	1.1878	0	0	0	1.1087	0	0	1.1214	1.1141	1.1025	1.1823	1.1778	1.1481	2.5	42.6766	8.1364	0	0	0	3.4615	0	0	11.5854	12.1262	3.0714	17.4449	4	6.2308	0.0222	0.3067	0.0444	0	0	0	0.0222	0	0	0.1956	0.4533	0.0089	0.08	0.0133	0.04	0.000364	0.027688	0.000448	0	0	0	0.00016	0	0	0.001636	0.90378	0.000784	0.064276	0.000204	0.00066	12.5735	1.1407	0.0776	0.1783	2002	1467	1471.67	.8	3	3	3	2	2	1	1	1	2	2	3	3	6	1	1	2	3	5	4	5	4	3	2	1	1	3	0	0	0	0	1	
